control,ano,kilogram,categoria,subcategoria,tipo_estilo,origem,classificacao,total
brancas_rosadas_seyvevillard5276,2020,57423,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,2020,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,2020,8150,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_outras,2020,0,Uvas Americanas e Híbridas,rosadas,,,,0
tintas,2021,394224543,Uvas Americanas e Híbridas,,,,,1
tintas_bacarina,2021,0,Uvas Americanas e Híbridas,bacarina,,,,0
tintas_bailey,2021,4092669,Uvas Americanas e Híbridas,bailey,,,,0
tintas_bordo,2021,117655879,Uvas Americanas e Híbridas,bordo,,,,0
tintas_bourdin_s,2021,0,Uvas Americanas e Híbridas,bourdin,,,,0
tintas_brsem_classificacaoarmen,2021,13771662,Uvas Americanas e Híbridas,brsem,,brsem,,0
tintas_brsem_classificacaoora,2021,6442555,Uvas Americanas e Híbridas,brsem,,brsem,,0
tintas_brs_magna,2021,2094359,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brs_margot,2021,86932,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brsmorena,2021,0,Uvas Americanas e Híbridas,brsmorena,,brsmorena,,0
tintas_brs_nubia,2021,0,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brs_rubea,2021,191970,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brsvioleta,2021,15601302,Uvas Americanas e Híbridas,brsvioleta,,brsvioleta,,0
tintas_brs_vitoria,2021,125731,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_champagnon_champanheta,2021,0,Uvas Americanas e Híbridas,champagnon,,champagnon,,0
tintas_colecoes,2021,0,Uvas Americanas e Híbridas,colecoes,,,,0
tintas_concord,2021,367793,Uvas Americanas e Híbridas,concord,,concord,,0
tintas_concordclone30,2021,621693,Uvas Americanas e Híbridas,concordclone30,,concordclone30,,0
tintas_couderc,2021,54081578,Uvas Americanas e Híbridas,couderc,,,,0
tintas_cynthiana_1,2021,7346675,Uvas Americanas e Híbridas,cynthiana,,,,0
tintas_herbemont,2021,14846723,Uvas Americanas e Híbridas,herbemont,,herbemont,,0
tintas_iac138022,2021,0,Uvas Americanas e Híbridas,iac138022,,iac138022,,0
tintas_isabel,2021,125664882,Uvas Americanas e Híbridas,isabel,,isabel,,0
tintas_isabelprecoce,2021,12814595,Uvas Americanas e Híbridas,isabelprecoce,,isabelprecoce,,0
tintas_jacquez,2021,17862770,Uvas Americanas e Híbridas,jacquez,,,,0
tintas_kyoko,2021,0,Uvas Americanas e Híbridas,kyoko,,,,0
tintas_laot,2021,0,Uvas Americanas e Híbridas,laot,,,,0
tintas_mistura_de_uvas_americanas_tinto,2021,8617,Uvas Americanas e Híbridas,mistura,mistura_americanas_tinto,,,0
tintas_oberlin,2021,0,Uvas Americanas e Híbridas,oberlin,,,,0
tintas_othello,2021,0,Uvas Americanas e Híbridas,othello,,,,0
tintas_paco,2021,0,Uvas Americanas e Híbridas,paco,,,,0
tintas_patricia,2021,0,Uvas Americanas e Híbridas,patricia,,,,0
tintas_seibel,2021,351956,Uvas Americanas e Híbridas,seibel,,,,0
tintas_seibel2_seibeleto,2021,26032,Uvas Americanas e Híbridas,seibel2,,,,0
tintas_seyvewillard_tinta,2021,67600,Uvas Americanas e Híbridas,seyvewillard,,,,0
tintas_vênus,2021,100570,Uvas Americanas e Híbridas,vênus,,,,0
brancas_rosadas,2021,175576873,Uvas Americanas e Híbridas,rosadas,,,,1
brancas_rosadas_baco,2021,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_bokay,2021,12830,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_brs_bibiana,2021,0,Uvas Americanas e Híbridas,rosadas,,brs,,0
brancas_rosadas_brsem_classificacaolara,2021,0,Uvas Americanas e Híbridas,rosadas,,brsem,,0
brancas_rosadas_brslorena,2021,23133629,Uvas Americanas e Híbridas,rosadas,,brslorena,,0
brancas_rosadas_couderc13,2021,33620117,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_delaware,2021,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_donazilla,2021,10610,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_dutchess,2021,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_goethe,2021,104596918,Uvas Americanas e Híbridas,rosadas,,goethe,,0
brancas_rosadas_iac,2021,0,Uvas Americanas e Híbridas,rosadas,,iac,,0
brancas_rosadas_juliana,2021,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_martha,2021,113040,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_mistura_de_uvas_americanas,2021,1856,Uvas Americanas e Híbridas,rosadas,mistura_americanas,,,0
brancas_rosadas_mosem_classificacaoatoembrapa,2021,5747131,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_niagara,2021,0,Uvas Americanas e Híbridas,rosadas,,niagara,,0
brancas_rosadas_niagarabranca,2021,5574368,Uvas Americanas e Híbridas,rosadas,,niagarabranca,,0
brancas_rosadas_niagararosada,2021,2170241,Uvas Americanas e Híbridas,rosadas,,niagararosada,,0
brancas_rosadas_poloske,2021,402953,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_selecoes,2021,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_seyvevillard,2021,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_seyvevillard5276,2021,97368,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,2021,61942,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,2021,33870,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_outras,2021,0,Uvas Americanas e Híbridas,rosadas,,,,0
tintas,2022,,Uvas Americanas e Híbridas,,,,,1
tintas_bacarina,2022,,Uvas Americanas e Híbridas,bacarina,,,,0
tintas_bailey,2022,,Uvas Americanas e Híbridas,bailey,,,,0
tintas_bordo,2022,,Uvas Americanas e Híbridas,bordo,,,,0
tintas_bourdin_s,2022,,Uvas Americanas e Híbridas,bourdin,,,,0
tintas_brsem_classificacaoarmen,2022,,Uvas Americanas e Híbridas,brsem,,brsem,,0
tintas_brsem_classificacaoora,2022,,Uvas Americanas e Híbridas,brsem,,brsem,,0
tintas_brs_magna,2022,,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brs_margot,2022,,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brsmorena,2022,,Uvas Americanas e Híbridas,brsmorena,,brsmorena,,0
tintas_brs_nubia,2022,+,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brs_rubea,2022,,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brsvioleta,2022,,Uvas Americanas e Híbridas,brsvioleta,,brsvioleta,,0
tintas_brs_vitoria,2022,,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_champagnon_champanheta,2022,,Uvas Americanas e Híbridas,champagnon,,champagnon,,0
tintas_colecoes,2022,,Uvas Americanas e Híbridas,colecoes,,,,0
tintas_concord,2022,,Uvas Americanas e Híbridas,concord,,concord,,0
tintas_concordclone30,2022,,Uvas Americanas e Híbridas,concordclone30,,concordclone30,,0
tintas_couderc,2022,,Uvas Americanas e Híbridas,couderc,,,,0
tintas_cynthiana_1,2022,,Uvas Americanas e Híbridas,cynthiana,,,,0
tintas_herbemont,2022,,Uvas Americanas e Híbridas,herbemont,,herbemont,,0
tintas_iac138022,2022,,Uvas Americanas e Híbridas,iac138022,,iac138022,,0
tintas_isabel,2022,,Uvas Americanas e Híbridas,isabel,,isabel,,0
tintas_isabelprecoce,2022,,Uvas Americanas e Híbridas,isabelprecoce,,isabelprecoce,,0
tintas_jacquez,2022,,Uvas Americanas e Híbridas,jacquez,,,,0
tintas_kyoko,2022,,Uvas Americanas e Híbridas,kyoko,,,,0
tintas_laot,2022,,Uvas Americanas e Híbridas,laot,,,,0
tintas_mistura_de_uvas_americanas_tinto,2022,,Uvas Americanas e Híbridas,mistura,mistura_americanas_tinto,,,0
tintas_oberlin,2022,,Uvas Americanas e Híbridas,oberlin,,,,0
tintas_othello,2022,,Uvas Americanas e Híbridas,othello,,,,0
tintas_paco,2022,,Uvas Americanas e Híbridas,paco,,,,0
tintas_patricia,2022,,Uvas Americanas e Híbridas,patricia,,,,0
tintas_seibel,2022,,Uvas Americanas e Híbridas,seibel,,,,0
tintas_seibel2_seibeleto,2022,,Uvas Americanas e Híbridas,seibel2,,,,0
tintas_seyvewillard_tinta,2022,,Uvas Americanas e Híbridas,seyvewillard,,,,0
tintas_vênus,2022,,Uvas Americanas e Híbridas,vênus,,,,0
brancas_rosadas,2022,,Uvas Americanas e Híbridas,rosadas,,,,1
brancas_rosadas_baco,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_bokay,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_brs_bibiana,2022,+,Uvas Americanas e Híbridas,rosadas,,brs,,0
brancas_rosadas_brsem_classificacaolara,2022,,Uvas Americanas e Híbridas,rosadas,,brsem,,0
brancas_rosadas_brslorena,2022,,Uvas Americanas e Híbridas,rosadas,,brslorena,,0
brancas_rosadas_couderc13,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_delaware,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_donazilla,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_dutchess,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_goethe,2022,,Uvas Americanas e Híbridas,rosadas,,goethe,,0
brancas_rosadas_iac,2022,,Uvas Americanas e Híbridas,rosadas,,iac,,0
brancas_rosadas_juliana,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_martha,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_mistura_de_uvas_americanas,2022,,Uvas Americanas e Híbridas,rosadas,mistura_americanas,,,0
brancas_rosadas_mosem_classificacaoatoembrapa,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_niagara,2022,,Uvas Americanas e Híbridas,rosadas,,niagara,,0
brancas_rosadas_niagarabranca,2022,,Uvas Americanas e Híbridas,rosadas,,niagarabranca,,0
brancas_rosadas_niagararosada,2022,,Uvas Americanas e Híbridas,rosadas,,niagararosada,,0
brancas_rosadas_poloske,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_selecoes,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_seyvevillard,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_seyvevillard5276,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_outras,2022,,Uvas Americanas e Híbridas,rosadas,,,,0
tintas,2023,502666358,Uvas Americanas e Híbridas,,,,,1
tintas_bacarina,2023,0,Uvas Americanas e Híbridas,bacarina,,,,0
tintas_bailey,2023,587066,Uvas Americanas e Híbridas,bailey,,,,0
tintas_bordo,2023,154310837,Uvas Americanas e Híbridas,bordo,,,,0
tintas_bourdin_s,2023,0,Uvas Americanas e Híbridas,bourdin,,,,0
tintas_brsem_classificacaoarmen,2023,22242535,Uvas Americanas e Híbridas,brsem,,brsem,,0
tintas_brsem_classificacaoora,2023,19508450,Uvas Americanas e Híbridas,brsem,,brsem,,0
tintas_brs_magna,2023,13919693,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brs_margot,2023,36842,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brsmorena,2023,0,Uvas Americanas e Híbridas,brsmorena,,brsmorena,,0
tintas_brs_nubia,2023,57060,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brs_rubea,2023,3311843,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_brsvioleta,2023,15657282,Uvas Americanas e Híbridas,brsvioleta,,brsvioleta,,0
tintas_brs_vitoria,2023,8820,Uvas Americanas e Híbridas,brs,,brs,,0
tintas_champagnon_champanheta,2023,0,Uvas Americanas e Híbridas,champagnon,,champagnon,,0
tintas_colecoes,2023,0,Uvas Americanas e Híbridas,colecoes,,,,0
tintas_concord,2023,25091503,Uvas Americanas e Híbridas,concord,,concord,,0
tintas_concordclone30,2023,5491777,Uvas Americanas e Híbridas,concordclone30,,concordclone30,,0
tintas_couderc,2023,23121275,Uvas Americanas e Híbridas,couderc,,,,0
tintas_cynthiana_1,2023,1186253,Uvas Americanas e Híbridas,cynthiana,,,,0
tintas_herbemont,2023,1417502,Uvas Americanas e Híbridas,herbemont,,herbemont,,0
tintas_iac138022,2023,0,Uvas Americanas e Híbridas,iac138022,,iac138022,,0
tintas_isabel,2023,176590596,Uvas Americanas e Híbridas,isabel,,isabel,,0
tintas_isabelprecoce,2023,17956434,Uvas Americanas e Híbridas,isabelprecoce,,isabelprecoce,,0
tintas_jacquez,2023,12749029,Uvas Americanas e Híbridas,jacquez,,,,0
tintas_kyoko,2023,0,Uvas Americanas e Híbridas,kyoko,,,,0
tintas_laot,2023,0,Uvas Americanas e Híbridas,laot,,,,0
tintas_mistura_de_uvas_americanas_tinto,2023,346747,Uvas Americanas e Híbridas,mistura,mistura_americanas_tinto,,,0
tintas_oberlin,2023,0,Uvas Americanas e Híbridas,oberlin,,,,0
tintas_othello,2023,0,Uvas Americanas e Híbridas,othello,,,,0
tintas_paco,2023,15300,Uvas Americanas e Híbridas,paco,,,,0
tintas_patricia,2023,0,Uvas Americanas e Híbridas,patricia,,,,0
tintas_seibel,2023,2600315,Uvas Americanas e Híbridas,seibel,,,,0
tintas_seibel2_seibeleto,2023,5387790,Uvas Americanas e Híbridas,seibel2,,,,0
tintas_seyvewillard_tinta,2023,1002782,Uvas Americanas e Híbridas,seyvewillard,,,,0
tintas_vênus,2023,68626,Uvas Americanas e Híbridas,vênus,,,,0
brancas_rosadas,2023,62577564,Uvas Americanas e Híbridas,rosadas,,,,1
brancas_rosadas_baco,2023,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_bokay,2023,84670,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_brs_bibiana,2023,25491,Uvas Americanas e Híbridas,rosadas,,brs,,0
brancas_rosadas_brsem_classificacaolara,2023,0,Uvas Americanas e Híbridas,rosadas,,brsem,,0
brancas_rosadas_brslorena,2023,10186931,Uvas Americanas e Híbridas,rosadas,,brslorena,,0
brancas_rosadas_couderc13,2023,4524468,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_delaware,2023,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_donazilla,2023,24890,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_dutchess,2023,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_goethe,2023,269143,Uvas Americanas e Híbridas,rosadas,,goethe,,0
brancas_rosadas_iac,2023,0,Uvas Americanas e Híbridas,rosadas,,iac,,0
brancas_rosadas_juliana,2023,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_martha,2023,1380,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_mistura_de_uvas_americanas,2023,42550,Uvas Americanas e Híbridas,rosadas,mistura_americanas,,,0
brancas_rosadas_mosem_classificacaoatoembrapa,2023,8790794,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_niagara,2023,0,Uvas Americanas e Híbridas,rosadas,,niagara,,0
brancas_rosadas_niagarabranca,2023,23148433,Uvas Americanas e Híbridas,rosadas,,niagarabranca,,0
brancas_rosadas_niagararosada,2023,14987968,Uvas Americanas e Híbridas,rosadas,,niagararosada,,0
brancas_rosadas_poloske,2023,55493,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_selecoes,2023,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_seyvevillard,2023,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_seyvevillard5276,2023,105771,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,2023,329582,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,2023,0,Uvas Americanas e Híbridas,rosadas,,,,0
brancas_rosadas_outras,2023,0,Uvas Americanas e Híbridas,rosadas,,,,0
tintas,1970,56976.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1970,31878.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1970,25098.0,Uvas de Mesa,mosem,,,,0
brancas,1970,3900.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1970,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1970,167.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1970,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1970,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1970,3733.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1970,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1971,43390.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1971,2333.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1971,41057.0,Uvas de Mesa,mosem,,,,0
brancas,1971,16335.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1971,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1971,8654.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1971,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1971,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1971,7681.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1971,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1972,4428.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1972,170.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1972,4258.0,Uvas de Mesa,mosem,,,,0
brancas,1972,6829.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1972,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1972,657.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1972,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1972,4027.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1972,2145.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1972,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1973,8939.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1973,7690.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1973,1249.0,Uvas de Mesa,mosem,,,,0
brancas,1973,8052.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1973,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1973,7312.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1973,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1973,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1973,740.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1973,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1974,125563.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1974,124762.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1974,801.0,Uvas de Mesa,mosem,,,,0
brancas,1974,278951.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1974,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1974,8467.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1974,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1974,1695.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1974,268789.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1974,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1975,183731.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1975,74293.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1975,109438.0,Uvas de Mesa,mosem,,,,0
brancas,1975,587745.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1975,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1975,6805.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1975,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1975,1223.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1975,579717.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1975,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1976,88512.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1976,23684.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1976,64828.0,Uvas de Mesa,mosem,,,,0
brancas,1976,153445.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1976,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1976,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1976,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1976,1406.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1976,152039.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1976,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1977,113591.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1977,24430.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1977,89161.0,Uvas de Mesa,mosem,,,,0
brancas,1977,230332.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1977,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1977,2391.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1977,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1977,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1977,227941.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1977,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1978,107994.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1978,17339.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1978,90655.0,Uvas de Mesa,mosem,,,,0
brancas,1978,244151.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1978,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1978,8715.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1978,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1978,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1978,235436.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1978,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1979,160889.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1979,88822.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1979,72067.0,Uvas de Mesa,mosem,,,,0
brancas,1979,148002.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1979,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1979,2051.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1979,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1979,11377.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1979,134574.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1979,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1980,68763.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1980,23451.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1980,45312.0,Uvas de Mesa,mosem,,,,0
brancas,1980,74744.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1980,2235.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1980,2765.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1980,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1980,10722.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1980,59022.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1980,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1981,55774.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1981,12094.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1981,43680.0,Uvas de Mesa,mosem,,,,0
brancas,1981,51316.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1981,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1981,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1981,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1981,14467.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1981,36849.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1981,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1982,27910.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1982,7662.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1982,20248.0,Uvas de Mesa,mosem,,,,0
brancas,1982,53160.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1982,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1982,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1982,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1982,13971.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1982,39189.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,1982,0.0,Uvas de Mesa,rosadas,,,,0
tintas,1983,8154.0,Uvas de Mesa,,,,,1
tintas_alphonse_lavallee,1983,2989.0,Uvas de Mesa,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,1983,5165.0,Uvas de Mesa,mosem,,,,0
brancas,1983,19074.0,Uvas de Mesa,,,,,1
brancas_rosadas_cardinal,1983,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_golden_queen,1983,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_patricia,1983,0.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_perlona,1983,4948.0,Uvas de Mesa,rosadas,,,,0
brancas_rosadas_italia,1983,14126.0,Uvas de Mesa,rosadas,,,,0
