control,ano,kilogram,categoria,subcategoria,tipo_estilo,origem,classificacao,total
tintas_mosem_classificacaoato_de_hamburgo,2007,66970.0,tintas,mosem,,,,0
brancas,2007,36619.0,brancas,,,,,1
brancas_rosadas_cardinal,2007,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2007,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2007,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2007,25899.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2007,5130.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2007,5590.0,brancas_rosadas,rosadas,,,,0
tintas,2008,101101.0,tintas,,,,,1
tintas_alphonse_lavallee,2008,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2008,101101.0,tintas,mosem,,,,0
brancas,2008,55297.0,brancas,,,,,1
brancas_rosadas_cardinal,2008,4610.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2008,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2008,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2008,37376.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2008,2300.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2008,11011.0,brancas_rosadas,rosadas,,,,0
tintas,2009,84397.0,tintas,,,,,1
tintas_alphonse_lavallee,2009,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2009,84397.0,tintas,mosem,,,,0
brancas,2009,14440.0,brancas,,,,,1
brancas_rosadas_cardinal,2009,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2009,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2009,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2009,11335.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2009,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2009,3105.0,brancas_rosadas,rosadas,,,,0
tintas,2010,31771.0,tintas,,,,,1
tintas_alphonse_lavallee,2010,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2010,31771.0,tintas,mosem,,,,0
brancas,2010,11575.0,brancas,,,,,1
brancas_rosadas_cardinal,2010,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2010,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2010,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2010,10375.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2010,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2010,1200.0,brancas_rosadas,rosadas,,,,0
tintas,2011,89305.0,tintas,,,,,1
tintas_alphonse_lavallee,2011,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2011,89305.0,tintas,mosem,,,,0
brancas,2011,19458.0,brancas,,,,,1
brancas_rosadas_cardinal,2011,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2011,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2011,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2011,5575.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2011,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2011,13883.0,brancas_rosadas,rosadas,,,,0
tintas,2012,145132.0,tintas,,,,,1
tintas_alphonse_lavallee,2012,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2012,145132.0,tintas,mosem,,,,0
brancas,2012,62564.0,brancas,,,,,1
brancas_rosadas_cardinal,2012,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2012,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2012,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2012,9695.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2012,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2012,52869.0,brancas_rosadas,rosadas,,,,0
tintas,2013,75362.0,tintas,,,,,1
tintas_alphonse_lavallee,2013,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2013,75362.0,tintas,mosem,,,,0
brancas,2013,4412.0,brancas,,,,,1
brancas_rosadas_cardinal,2013,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2013,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2013,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2013,3378.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2013,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2013,1034.0,brancas_rosadas,rosadas,,,,0
tintas,2014,65850.0,tintas,,,,,1
tintas_alphonse_lavallee,2014,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2014,65850.0,tintas,mosem,,,,0
brancas,2014,30600.0,brancas,,,,,1
brancas_rosadas_cardinal,2014,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2014,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2014,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2014,850.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2014,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2014,29750.0,brancas_rosadas,rosadas,,,,0
tintas,2015,108797.0,tintas,,,,,1
tintas_alphonse_lavallee,2015,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2015,108797.0,tintas,mosem,,,,0
brancas,2015,64540.0,brancas,,,,,1
brancas_rosadas_cardinal,2015,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2015,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2015,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2015,3280.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2015,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2015,61260.0,brancas_rosadas,rosadas,,,,0
tintas,2016,51310.0,tintas,,,,,1
tintas_alphonse_lavallee,2016,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2016,51310.0,tintas,mosem,,,,0
brancas,2016,3260.0,brancas,,,,,1
brancas_rosadas_cardinal,2016,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2016,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2016,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2016,290.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2016,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2016,2970.0,brancas_rosadas,rosadas,,,,0
tintas,2017,85510.0,tintas,,,,,1
tintas_alphonse_lavallee,2017,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2017,85510.0,tintas,mosem,,,,0
brancas,2017,5900.0,brancas,,,,,1
brancas_rosadas_cardinal,2017,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2017,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2017,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2017,180.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2017,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2017,5720.0,brancas_rosadas,rosadas,,,,0
tintas,2018,62567.0,tintas,,,,,1
tintas_alphonse_lavallee,2018,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2018,62567.0,tintas,mosem,,,,0
brancas,2018,730.0,brancas,,,,,1
brancas_rosadas_cardinal,2018,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2018,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2018,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2018,730.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2018,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2018,0.0,brancas_rosadas,rosadas,,,,0
tintas,2019,,tintas,,,,,1
tintas_alphonse_lavallee,2019,,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2019,,tintas,mosem,,,,0
brancas,2019,,brancas,,,,,1
brancas_rosadas_cardinal,2019,,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2019,,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2019,,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2019,,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2019,,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2019,,brancas_rosadas,rosadas,,,,0
tintas,2020,63474.0,tintas,,,,,1
tintas_alphonse_lavallee,2020,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2020,63474.0,tintas,mosem,,,,0
brancas,2020,45610.0,brancas,,,,,1
brancas_rosadas_cardinal,2020,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2020,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2020,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2020,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2020,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2020,45610.0,brancas_rosadas,rosadas,,,,0
tintas,2021,21732.0,tintas,,,,,1
tintas_alphonse_lavallee,2021,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2021,21732.0,tintas,mosem,,,,0
brancas,2021,52760.0,brancas,,,,,1
brancas_rosadas_cardinal,2021,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2021,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2021,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2021,1710.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2021,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2021,51050.0,brancas_rosadas,rosadas,,,,0
tintas,2022,,tintas,,,,,1
tintas_alphonse_lavallee,2022,,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2022,,tintas,mosem,,,,0
brancas,2022,,brancas,,,,,1
brancas_rosadas_cardinal,2022,,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2022,,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2022,,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2022,,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2022,,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2022,,brancas_rosadas,rosadas,,,,0
tintas,2023,175030.0,tintas,,,,,1
tintas_alphonse_lavallee,2023,0.0,tintas,alphonse,,,,0
tintas_mosem_classificacaoato_de_hamburgo,2023,175030.0,tintas,mosem,,,,0
brancas,2023,13440.0,brancas,,,,,1
brancas_rosadas_cardinal,2023,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_golden_queen,2023,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_patricia,2023,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_perlona,2023,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia,2023,0.0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_rubi_italia_italia_ro,2023,13440.0,brancas_rosadas,rosadas,,,,0
