control,ano,kilogram,categoria,subcategoria,tipo_estilo,origem,classificacao,total
tintas_napa_gamay,1971,0,tintas,napa,,,,0
tintas_nebbiolo,1971,0,tintas,nebbiolo,,,,0
tintas_petit_verdot,1971,0,tintas,petit,,,,0
tintas_petite_sirah,1971,0,tintas,petite,,,,0
tintas_pinotage,1971,0,tintas,pinotage,,,,0
tintas_pinot_noir,1971,0,tintas,pinot,,,,0
tintas_pinot_saint_george,1971,0,tintas,pinot,,,,0
tintas_piriquita,1971,0,tintas,piriquita,,,,0
tintas_primitivo,1971,0,tintas,primitivo,,,,0
tintas_rebo,1971,0,tintas,rebo,,,,0
tintas_refosem_classificacaoo,1971,0,tintas,refosem,,,,0
tintas_roinella,1971,0,tintas,roinella,,,,0
tintas_ruby_cabernet,1971,0,tintas,ruby,,,,0
tintas_sangiovese,1971,59316,tintas,sangiovese,,,,0
tintas_saperavi,1971,0,tintas,saperavi,,,,0
tintas_sira_falsa,1971,3886509,tintas,sira,,,,0
tintas_tannat,1971,0,tintas,tannat,,,,0
tintas_tempranillo,1971,0,tintas,tempranillo,,,,0
tintas_teroldego,1971,0,tintas,teroldego,,,,0
tintas_torrontes,1971,0,tintas,torrontes,,,,0
tintas_tinta_barroca,1971,0,tintas,tinta,,,,0
tintas_tinta_roriz,1971,0,tintas,tinta,,,,0
tintas_touriga_francesa,1971,0,tintas,touriga,,,,0
tintas_touriga_nacional,1971,0,tintas,touriga,,,,0
tintas_tinta_madeira,1971,0,tintas,tinta,,,,0
tintas_tintoria,1971,0,tintas,tintoria,,,,0
tintas_trincdeira,1971,0,tintas,trincdeira,,,,0
tintas_trousseau,1971,0,tintas,trousseau,,,,0
tintas_zinfael,1971,0,tintas,zinfael,,,,0
tintas_outras1,1971,0,tintas,outras1,,,,0
brancas_rosadas,1971,22168237,brancas_rosadas,rosadas,,,,1
brancas_rosadas_aliatico,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_aligote,1971,1000,brancas_rosadas,rosadas,,,,0
brancas_rosadas_altesse,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_alvarinho,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_arriloba,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_auxerrois,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_burger,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chardonnay,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chasselas,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_chenin_blanc,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_clairette_1,1971,116887,brancas_rosadas,rosadas,,,,0
brancas_rosadas_colombard,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_flora,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_garganega,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gewurztraminer,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gouveio,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_gros_manseng,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_italia_pirovano_65_pe,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_maccabeo,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_malvasia,1971,611457,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_amarela,1971,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_bianca,1971,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_chianti,1971,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_verde,1971,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_di_caia,1971,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_malvasia_istriana,1971,0,brancas_rosadas,rosadas,,malvasia,,0
brancas_rosadas_mistura_de_uvas_viniferas,1971,0,brancas_rosadas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mistura_de_uvas_viniferas,1971,0,brancas_rosadas,rosadas,mistura_viniferas,,,0
brancas_rosadas_mosem_classificacaoato_branco,1971,5334475,brancas_rosadas,rosadas,branco,,,0
brancas_rosadas_mosem_classificacaoato_canelli,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_giallo,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_nazareno,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_bianco_r2,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_de_alexaria,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mosem_classificacaoato_rosado,1971,0,brancas_rosadas,rosadas,rosado,,,0
brancas_rosadas_musem_classificacaoat_a_petits_grains,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_muller_thurgau,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_musem_classificacaoadelle,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_ora,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_palomino,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_petit_manseng,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_peverella,1971,2117931,brancas_rosadas,rosadas,,,,0
brancas_rosadas_pinot_blanc,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_pinot_gris,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_prosecco,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_red_veltliner,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_riesling_italico,1971,404159,brancas_rosadas,rosadas,,,,0
brancas_rosadas_riesling_renano,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sauvignon_blanc_2,1971,5492,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sauvignon_gris,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seara_nova,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_semillon,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sem_classificacaohonburger,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_sylvaner,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tocai_friulano,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_trebbiano,1971,12225175,brancas_rosadas,rosadas,,,,0
brancas_rosadas_trebbiano_tosem_classificacaoano,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdea,1971,6184,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdelho,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_verdiso,1971,770,brancas_rosadas,rosadas,,,,0
brancas_rosadas_vermentino,1971,6097,brancas_rosadas,rosadas,,,,0
brancas_rosadas_vernaccia,1971,190297,brancas_rosadas,rosadas,,,,0
brancas_rosadas_viogner,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_viognier,1971,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_outras_3,1971,1148313,brancas_rosadas,rosadas,,,,0
tintas,1972,10798824,tintas,,,,,1
tintas_alicante_bousem_classificacaohet,1972,0,tintas,alicante,,,,0
tintas_ancelota,1972,0,tintas,ancelota,,,,0
tintas_aramon,1972,0,tintas,aramon,,,,0
tintas_alfrocheiro,1972,0,tintas,alfrocheiro,,,,0
tintas_arinarnoa,1972,0,tintas,arinarnoa,,,,0
tintas_aspirant_bousem_classificacaohet,1972,0,tintas,aspirant,,,,0
tintas_barbera,1972,4035482,tintas,barbera,,,,0
tintas_bonarda,1972,1875069,tintas,bonarda,,,,0
tintas_cabernet_franc,1972,572871,tintas,cabernet,,,,0
tintas_cabernet_sauvignon,1972,0,tintas,cabernet,,,,0
tintas_caladoc,1972,0,tintas,caladoc,,,,0
tintas_campanario,1972,0,tintas,campanario,,,,0
tintas_canaiolo,1972,552841,tintas,canaiolo,,,,0
tintas_carignan,1972,7537,tintas,carignan,,,,0
tintas_carmenere,1972,22154,tintas,carmenere,,,,0
tintas_castelao,1972,0,tintas,castelao,,,,0
tintas_corvina,1972,0,tintas,corvina,,,,0
tintas_croatina,1972,0,tintas,croatina,,,,0
tintas_cinsaut,1972,0,tintas,cinsaut,,,,0
tintas_dom_felder,1972,0,tintas,dom,,,,0
tintas_dolcetto,1972,0,tintas,dolcetto,,,,0
tintas_durif,1972,0,tintas,durif,,,,0
tintas_egiodola,1972,0,tintas,egiodola,,,,0
tintas_ekigaina,1972,0,tintas,ekigaina,,,,0
tintas_festival_sugraone,1972,0,tintas,festival,,,,0
tintas_franconia,1972,0,tintas,franconia,,,,0
tintas_freisa,1972,1005,tintas,freisa,,,,0
tintas_gamay_st_romain,1972,189,tintas,gamay,,,,0
tintas_gamay_beaujolais,1972,0,tintas,gamay,,,,0
tintas_gra_noir,1972,603,tintas,gra,,,,0
tintas_grenache,1972,18488,tintas,grenache,,,,0
tintas_jaen,1972,0,tintas,jaen,,,,0
tintas_lagrein,1972,0,tintas,lagrein,,,,0
tintas_lambrusem_classificacaoo,1972,100,tintas,lambrusem,,,,0
tintas_malbec,1972,0,tintas,malbec,,,,0
tintas_marzemina,1972,138699,tintas,marzemina,,,,0
tintas_merlot,1972,198870,tintas,merlot,,,,0
tintas_marselan,1972,0,tintas,marselan,,,,0
tintas_mistura_de_uvas_viniferas_tinto,1972,0,tintas,mistura,mistura_viniferas_tinto,,,0
tintas_molinera,1972,0,tintas,molinera,,,,0
tintas_montepulciano,1972,0,tintas,montepulciano,,,,0
tintas_mosem_classificacaoato_bailey,1972,0,tintas,mosem,,,,0
tintas_napa_gamay,1972,0,tintas,napa,,,,0
tintas_nebbiolo,1972,0,tintas,nebbiolo,,,,0
tintas_petit_verdot,1972,0,tintas,petit,,,,0
tintas_petite_sirah,1972,0,tintas,petite,,,,0
tintas_pinotage,1972,0,tintas,pinotage,,,,0
tintas_pinot_noir,1972,13440,tintas,pinot,,,,0
tintas_pinot_saint_george,1972,0,tintas,pinot,,,,0
tintas_piriquita,1972,0,tintas,piriquita,,,,0
tintas_primitivo,1972,0,tintas,primitivo,,,,0
tintas_rebo,1972,0,tintas,rebo,,,,0
tintas_refosem_classificacaoo,1972,0,tintas,refosem,,,,0
tintas_roinella,1972,0,tintas,roinella,,,,0
tintas_ruby_cabernet,1972,0,tintas,ruby,,,,0
tintas_sangiovese,1972,62175,tintas,sangiovese,,,,0
tintas_saperavi,1972,0,tintas,saperavi,,,,0
tintas_sira_falsa,1972,3299301,tintas,sira,,,,0
tintas_tannat,1972,0,tintas,tannat,,,,0
tintas_tempranillo,1972,0,tintas,tempranillo,,,,0
tintas_teroldego,1972,0,tintas,teroldego,,,,0
tintas_torrontes,1972,0,tintas,torrontes,,,,0
tintas_tinta_barroca,1972,0,tintas,tinta,,,,0
tintas_tinta_roriz,1972,0,tintas,tinta,,,,0
tintas_touriga_francesa,1972,0,tintas,touriga,,,,0
tintas_touriga_nacional,1972,0,tintas,touriga,,,,0
tintas_tinta_madeira,1972,0,tintas,tinta,,,,0
tintas_tintoria,1972,0,tintas,tintoria,,,,0
tintas_trincdeira,1972,0,tintas,trincdeira,,,,0
tintas_trousseau,1972,0,tintas,trousseau,,,,0
tintas_zinfael,1972,0,tintas,zinfael,,,,0
tintas_outras1,1972,0,tintas,outras1,,,,0
brancas_rosadas,1972,18073470,brancas_rosadas,rosadas,,,,1
brancas_rosadas_aliatico,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_aligote,1972,1969,brancas_rosadas,rosadas,,,,0
brancas_rosadas_altesse,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_alvarinho,1972,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_arriloba,1972,0,brancas_rosadas,rosadas,,,,0
