control,ano,kilogram,categoria,subcategoria,tipo_estilo,origem,classificacao,total
brancas_rosadas_goethe,1982,68360,brancas_rosadas,rosadas,,goethe,,0
brancas_rosadas_iac,1982,0,brancas_rosadas,rosadas,,iac,,0
brancas_rosadas_juliana,1982,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_martha,1982,3567,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mistura_de_uvas_americanas,1982,0,brancas_rosadas,rosadas,mistura_americanas,,,0
brancas_rosadas_mosem_classificacaoatoembrapa,1982,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_niagara,1982,9863766,brancas_rosadas,rosadas,,niagara,,0
brancas_rosadas_niagarabranca,1982,0,brancas_rosadas,rosadas,,niagarabranca,,0
brancas_rosadas_niagararosada,1982,0,brancas_rosadas,rosadas,,niagararosada,,0
brancas_rosadas_poloske,1982,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_selecoes,1982,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard,1982,3756931,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard5276,1982,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,1982,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,1982,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_outras,1982,0,brancas_rosadas,rosadas,,,,0
tintas,1983,170165573,tintas,,,,,1
tintas_bacarina,1983,46640,tintas,bacarina,,,,0
tintas_bailey,1983,0,tintas,bailey,,,,0
tintas_bordo,1983,14872674,tintas,bordo,,,,0
tintas_bourdin_s,1983,0,tintas,bourdin,,,,0
tintas_brsem_classificacaoarmen,1983,0,tintas,brsem,,brsem,,0
tintas_brsem_classificacaoora,1983,0,tintas,brsem,,brsem,,0
tintas_brs_magna,1983,0,tintas,brs,,brs,,0
tintas_brs_margot,1983,0,tintas,brs,,brs,,0
tintas_brsmorena,1983,0,tintas,brsmorena,,brsmorena,,0
tintas_brs_nubia,1983,0,tintas,brs,,brs,,0
tintas_brs_rubea,1983,0,tintas,brs,,brs,,0
tintas_brsvioleta,1983,0,tintas,brsvioleta,,brsvioleta,,0
tintas_brs_vitoria,1983,0,tintas,brs,,brs,,0
tintas_champagnon_champanheta,1983,0,tintas,champagnon,,champagnon,,0
tintas_colecoes,1983,0,tintas,colecoes,,,,0
tintas_concord,1983,6864134,tintas,concord,,concord,,0
tintas_concordclone30,1983,0,tintas,concordclone30,,concordclone30,,0
tintas_couderc,1983,4643069,tintas,couderc,,,,0
tintas_cynthiana_1,1983,172523,tintas,cynthiana,,,,0
tintas_herbemont,1983,26085982,tintas,herbemont,,herbemont,,0
tintas_iac138022,1983,0,tintas,iac138022,,iac138022,,0
tintas_isabel,1983,108170744,tintas,isabel,,isabel,,0
tintas_isabelprecoce,1983,0,tintas,isabelprecoce,,isabelprecoce,,0
tintas_jacquez,1983,427037,tintas,jacquez,,,,0
tintas_kyoko,1983,0,tintas,kyoko,,,,0
tintas_laot,1983,10195,tintas,laot,,,,0
tintas_mistura_de_uvas_americanas_tinto,1983,0,tintas,mistura,mistura_americanas_tinto,,,0
tintas_oberlin,1983,767,tintas,oberlin,,,,0
tintas_othello,1983,10513,tintas,othello,,,,0
tintas_paco,1983,0,tintas,paco,,,,0
tintas_patricia,1983,0,tintas,patricia,,,,0
tintas_seibel,1983,8861295,tintas,seibel,,,,0
tintas_seibel2_seibeleto,1983,0,tintas,seibel2,,,,0
tintas_seyvewillard_tinta,1983,0,tintas,seyvewillard,,,,0
tintas_vênus,1983,0,tintas,vênus,,,,0
brancas_rosadas,1983,9046967,brancas_rosadas,rosadas,,,,1
brancas_rosadas_baco,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_bokay,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_brs_bibiana,1983,0,brancas_rosadas,rosadas,,brs,,0
brancas_rosadas_brsem_classificacaolara,1983,0,brancas_rosadas,rosadas,,brsem,,0
brancas_rosadas_brslorena,1983,0,brancas_rosadas,rosadas,,brslorena,,0
brancas_rosadas_couderc13,1983,322338,brancas_rosadas,rosadas,,,,0
brancas_rosadas_delaware,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_donazilla,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_dutchess,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_goethe,1983,130894,brancas_rosadas,rosadas,,goethe,,0
brancas_rosadas_iac,1983,0,brancas_rosadas,rosadas,,iac,,0
brancas_rosadas_juliana,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_martha,1983,1920,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mistura_de_uvas_americanas,1983,0,brancas_rosadas,rosadas,mistura_americanas,,,0
brancas_rosadas_mosem_classificacaoatoembrapa,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_niagara,1983,4496756,brancas_rosadas,rosadas,,niagara,,0
brancas_rosadas_niagarabranca,1983,0,brancas_rosadas,rosadas,,niagarabranca,,0
brancas_rosadas_niagararosada,1983,0,brancas_rosadas,rosadas,,niagararosada,,0
brancas_rosadas_poloske,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_selecoes,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard,1983,4095059,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard5276,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,1983,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_outras,1983,0,brancas_rosadas,rosadas,,,,0
tintas,1984,261019229,tintas,,,,,1
tintas_bacarina,1984,46767,tintas,bacarina,,,,0
tintas_bailey,1984,0,tintas,bailey,,,,0
tintas_bordo,1984,22146292,tintas,bordo,,,,0
tintas_bourdin_s,1984,0,tintas,bourdin,,,,0
tintas_brsem_classificacaoarmen,1984,0,tintas,brsem,,brsem,,0
tintas_brsem_classificacaoora,1984,0,tintas,brsem,,brsem,,0
tintas_brs_magna,1984,0,tintas,brs,,brs,,0
tintas_brs_margot,1984,0,tintas,brs,,brs,,0
tintas_brsmorena,1984,0,tintas,brsmorena,,brsmorena,,0
tintas_brs_nubia,1984,0,tintas,brs,,brs,,0
tintas_brs_rubea,1984,0,tintas,brs,,brs,,0
tintas_brsvioleta,1984,0,tintas,brsvioleta,,brsvioleta,,0
tintas_brs_vitoria,1984,0,tintas,brs,,brs,,0
tintas_champagnon_champanheta,1984,0,tintas,champagnon,,champagnon,,0
tintas_colecoes,1984,0,tintas,colecoes,,,,0
tintas_concord,1984,8550370,tintas,concord,,concord,,0
tintas_concordclone30,1984,0,tintas,concordclone30,,concordclone30,,0
tintas_couderc,1984,5544207,tintas,couderc,,,,0
tintas_cynthiana_1,1984,553285,tintas,cynthiana,,,,0
tintas_herbemont,1984,44313715,tintas,herbemont,,herbemont,,0
tintas_iac138022,1984,0,tintas,iac138022,,iac138022,,0
tintas_isabel,1984,166802020,tintas,isabel,,isabel,,0
tintas_isabelprecoce,1984,0,tintas,isabelprecoce,,isabelprecoce,,0
tintas_jacquez,1984,807228,tintas,jacquez,,,,0
tintas_kyoko,1984,0,tintas,kyoko,,,,0
tintas_laot,1984,8774,tintas,laot,,,,0
tintas_mistura_de_uvas_americanas_tinto,1984,0,tintas,mistura,mistura_americanas_tinto,,,0
tintas_oberlin,1984,0,tintas,oberlin,,,,0
tintas_othello,1984,0,tintas,othello,,,,0
tintas_paco,1984,0,tintas,paco,,,,0
tintas_patricia,1984,0,tintas,patricia,,,,0
tintas_seibel,1984,12246571,tintas,seibel,,,,0
tintas_seibel2_seibeleto,1984,0,tintas,seibel2,,,,0
tintas_seyvewillard_tinta,1984,0,tintas,seyvewillard,,,,0
tintas_vênus,1984,0,tintas,vênus,,,,0
brancas_rosadas,1984,14368810,brancas_rosadas,rosadas,,,,1
brancas_rosadas_baco,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_bokay,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_brs_bibiana,1984,0,brancas_rosadas,rosadas,,brs,,0
brancas_rosadas_brsem_classificacaolara,1984,0,brancas_rosadas,rosadas,,brsem,,0
brancas_rosadas_brslorena,1984,0,brancas_rosadas,rosadas,,brslorena,,0
brancas_rosadas_couderc13,1984,589380,brancas_rosadas,rosadas,,,,0
brancas_rosadas_delaware,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_donazilla,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_dutchess,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_goethe,1984,169402,brancas_rosadas,rosadas,,goethe,,0
brancas_rosadas_iac,1984,0,brancas_rosadas,rosadas,,iac,,0
brancas_rosadas_juliana,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_martha,1984,16321,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mistura_de_uvas_americanas,1984,0,brancas_rosadas,rosadas,mistura_americanas,,,0
brancas_rosadas_mosem_classificacaoatoembrapa,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_niagara,1984,8308736,brancas_rosadas,rosadas,,niagara,,0
brancas_rosadas_niagarabranca,1984,0,brancas_rosadas,rosadas,,niagarabranca,,0
brancas_rosadas_niagararosada,1984,0,brancas_rosadas,rosadas,,niagararosada,,0
brancas_rosadas_poloske,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_selecoes,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard,1984,5284971,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard5276,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,1984,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_outras,1984,0,brancas_rosadas,rosadas,,,,0
tintas,1985,385216611,tintas,,,,,1
tintas_bacarina,1985,55878,tintas,bacarina,,,,0
tintas_bailey,1985,0,tintas,bailey,,,,0
tintas_bordo,1985,36787283,tintas,bordo,,,,0
tintas_bourdin_s,1985,0,tintas,bourdin,,,,0
tintas_brsem_classificacaoarmen,1985,0,tintas,brsem,,brsem,,0
tintas_brsem_classificacaoora,1985,0,tintas,brsem,,brsem,,0
tintas_brs_magna,1985,0,tintas,brs,,brs,,0
tintas_brs_margot,1985,0,tintas,brs,,brs,,0
tintas_brsmorena,1985,0,tintas,brsmorena,,brsmorena,,0
tintas_brs_nubia,1985,0,tintas,brs,,brs,,0
tintas_brs_rubea,1985,0,tintas,brs,,brs,,0
tintas_brsvioleta,1985,0,tintas,brsvioleta,,brsvioleta,,0
tintas_brs_vitoria,1985,0,tintas,brs,,brs,,0
tintas_champagnon_champanheta,1985,0,tintas,champagnon,,champagnon,,0
tintas_colecoes,1985,0,tintas,colecoes,,,,0
tintas_concord,1985,17270192,tintas,concord,,concord,,0
tintas_concordclone30,1985,0,tintas,concordclone30,,concordclone30,,0
tintas_couderc,1985,7341937,tintas,couderc,,,,0
tintas_cynthiana_1,1985,467677,tintas,cynthiana,,,,0
tintas_herbemont,1985,47677634,tintas,herbemont,,herbemont,,0
tintas_iac138022,1985,0,tintas,iac138022,,iac138022,,0
tintas_isabel,1985,261311720,tintas,isabel,,isabel,,0
tintas_isabelprecoce,1985,0,tintas,isabelprecoce,,isabelprecoce,,0
tintas_jacquez,1985,883337,tintas,jacquez,,,,0
tintas_kyoko,1985,0,tintas,kyoko,,,,0
tintas_laot,1985,21485,tintas,laot,,,,0
tintas_mistura_de_uvas_americanas_tinto,1985,0,tintas,mistura,mistura_americanas_tinto,,,0
tintas_oberlin,1985,177,tintas,oberlin,,,,0
tintas_othello,1985,4862,tintas,othello,,,,0
tintas_paco,1985,0,tintas,paco,,,,0
tintas_patricia,1985,0,tintas,patricia,,,,0
tintas_seibel,1985,13394429,tintas,seibel,,,,0
tintas_seibel2_seibeleto,1985,0,tintas,seibel2,,,,0
tintas_seyvewillard_tinta,1985,0,tintas,seyvewillard,,,,0
tintas_vênus,1985,0,tintas,vênus,,,,0
brancas_rosadas,1985,21256077,brancas_rosadas,rosadas,,,,1
brancas_rosadas_baco,1985,1688,brancas_rosadas,rosadas,,,,0
brancas_rosadas_bokay,1985,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_brs_bibiana,1985,0,brancas_rosadas,rosadas,,brs,,0
brancas_rosadas_brsem_classificacaolara,1985,0,brancas_rosadas,rosadas,,brsem,,0
brancas_rosadas_brslorena,1985,0,brancas_rosadas,rosadas,,brslorena,,0
brancas_rosadas_couderc13,1985,906354,brancas_rosadas,rosadas,,,,0
brancas_rosadas_delaware,1985,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_donazilla,1985,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_dutchess,1985,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_goethe,1985,301062,brancas_rosadas,rosadas,,goethe,,0
brancas_rosadas_iac,1985,0,brancas_rosadas,rosadas,,iac,,0
brancas_rosadas_juliana,1985,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_martha,1985,9096,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mistura_de_uvas_americanas,1985,0,brancas_rosadas,rosadas,mistura_americanas,,,0
brancas_rosadas_mosem_classificacaoatoembrapa,1985,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_niagara,1985,14685699,brancas_rosadas,rosadas,,niagara,,0
brancas_rosadas_niagarabranca,1985,0,brancas_rosadas,rosadas,,niagarabranca,,0
brancas_rosadas_niagararosada,1985,0,brancas_rosadas,rosadas,,niagararosada,,0
brancas_rosadas_poloske,1985,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_selecoes,1985,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard,1985,5234899,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard5276,1985,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,1985,117279,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,1985,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_outras,1985,0,brancas_rosadas,rosadas,,,,0
tintas,1986,225069529,tintas,,,,,1
tintas_bacarina,1986,26538,tintas,bacarina,,,,0
tintas_bailey,1986,0,tintas,bailey,,,,0
tintas_bordo,1986,23956474,tintas,bordo,,,,0
tintas_bourdin_s,1986,0,tintas,bourdin,,,,0
tintas_brsem_classificacaoarmen,1986,0,tintas,brsem,,brsem,,0
tintas_brsem_classificacaoora,1986,0,tintas,brsem,,brsem,,0
tintas_brs_magna,1986,0,tintas,brs,,brs,,0
tintas_brs_margot,1986,0,tintas,brs,,brs,,0
tintas_brsmorena,1986,0,tintas,brsmorena,,brsmorena,,0
tintas_brs_nubia,1986,0,tintas,brs,,brs,,0
tintas_brs_rubea,1986,0,tintas,brs,,brs,,0
tintas_brsvioleta,1986,0,tintas,brsvioleta,,brsvioleta,,0
tintas_brs_vitoria,1986,0,tintas,brs,,brs,,0
tintas_champagnon_champanheta,1986,0,tintas,champagnon,,champagnon,,0
tintas_colecoes,1986,0,tintas,colecoes,,,,0
tintas_concord,1986,8864661,tintas,concord,,concord,,0
tintas_concordclone30,1986,0,tintas,concordclone30,,concordclone30,,0
tintas_couderc,1986,5474248,tintas,couderc,,,,0
tintas_cynthiana_1,1986,304481,tintas,cynthiana,,,,0
tintas_herbemont,1986,29438543,tintas,herbemont,,herbemont,,0
tintas_iac138022,1986,0,tintas,iac138022,,iac138022,,0
tintas_isabel,1986,148440133,tintas,isabel,,isabel,,0
tintas_isabelprecoce,1986,0,tintas,isabelprecoce,,isabelprecoce,,0
tintas_jacquez,1986,608629,tintas,jacquez,,,,0
tintas_kyoko,1986,0,tintas,kyoko,,,,0
tintas_laot,1986,5953,tintas,laot,,,,0
tintas_mistura_de_uvas_americanas_tinto,1986,0,tintas,mistura,mistura_americanas_tinto,,,0
tintas_oberlin,1986,4770,tintas,oberlin,,,,0
tintas_othello,1986,4488,tintas,othello,,,,0
tintas_paco,1986,0,tintas,paco,,,,0
tintas_patricia,1986,0,tintas,patricia,,,,0
tintas_seibel,1986,7940611,tintas,seibel,,,,0
tintas_seibel2_seibeleto,1986,0,tintas,seibel2,,,,0
tintas_seyvewillard_tinta,1986,0,tintas,seyvewillard,,,,0
tintas_vênus,1986,0,tintas,vênus,,,,0
brancas_rosadas,1986,14188471,brancas_rosadas,rosadas,,,,1
brancas_rosadas_baco,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_bokay,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_brs_bibiana,1986,0,brancas_rosadas,rosadas,,brs,,0
brancas_rosadas_brsem_classificacaolara,1986,0,brancas_rosadas,rosadas,,brsem,,0
brancas_rosadas_brslorena,1986,0,brancas_rosadas,rosadas,,brslorena,,0
brancas_rosadas_couderc13,1986,982883,brancas_rosadas,rosadas,,,,0
brancas_rosadas_delaware,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_donazilla,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_dutchess,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_goethe,1986,363437,brancas_rosadas,rosadas,,goethe,,0
brancas_rosadas_iac,1986,0,brancas_rosadas,rosadas,,iac,,0
brancas_rosadas_juliana,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_martha,1986,1155,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mistura_de_uvas_americanas,1986,0,brancas_rosadas,rosadas,mistura_americanas,,,0
brancas_rosadas_mosem_classificacaoatoembrapa,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_niagara,1986,9191120,brancas_rosadas,rosadas,,niagara,,0
brancas_rosadas_niagarabranca,1986,0,brancas_rosadas,rosadas,,niagarabranca,,0
brancas_rosadas_niagararosada,1986,0,brancas_rosadas,rosadas,,niagararosada,,0
brancas_rosadas_poloske,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_selecoes,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard,1986,3649876,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard5276,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,1986,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_outras,1986,0,brancas_rosadas,rosadas,,,,0
tintas,1987,218625428,tintas,,,,,1
tintas_bacarina,1987,40547,tintas,bacarina,,,,0
tintas_bailey,1987,0,tintas,bailey,,,,0
tintas_bordo,1987,22318163,tintas,bordo,,,,0
tintas_bourdin_s,1987,0,tintas,bourdin,,,,0
tintas_brsem_classificacaoarmen,1987,0,tintas,brsem,,brsem,,0
tintas_brsem_classificacaoora,1987,0,tintas,brsem,,brsem,,0
tintas_brs_magna,1987,0,tintas,brs,,brs,,0
tintas_brs_margot,1987,0,tintas,brs,,brs,,0
tintas_brsmorena,1987,0,tintas,brsmorena,,brsmorena,,0
tintas_brs_nubia,1987,0,tintas,brs,,brs,,0
tintas_brs_rubea,1987,0,tintas,brs,,brs,,0
tintas_brsvioleta,1987,0,tintas,brsvioleta,,brsvioleta,,0
tintas_brs_vitoria,1987,0,tintas,brs,,brs,,0
tintas_champagnon_champanheta,1987,0,tintas,champagnon,,champagnon,,0
tintas_colecoes,1987,0,tintas,colecoes,,,,0
tintas_concord,1987,11047563,tintas,concord,,concord,,0
tintas_concordclone30,1987,0,tintas,concordclone30,,concordclone30,,0
tintas_couderc,1987,6244818,tintas,couderc,,,,0
tintas_cynthiana_1,1987,286589,tintas,cynthiana,,,,0
tintas_herbemont,1987,29335178,tintas,herbemont,,herbemont,,0
tintas_iac138022,1987,0,tintas,iac138022,,iac138022,,0
tintas_isabel,1987,140066153,tintas,isabel,,isabel,,0
tintas_isabelprecoce,1987,0,tintas,isabelprecoce,,isabelprecoce,,0
tintas_jacquez,1987,532204,tintas,jacquez,,,,0
tintas_kyoko,1987,0,tintas,kyoko,,,,0
tintas_laot,1987,3078,tintas,laot,,,,0
tintas_mistura_de_uvas_americanas_tinto,1987,0,tintas,mistura,mistura_americanas_tinto,,,0
tintas_oberlin,1987,85,tintas,oberlin,,,,0
tintas_othello,1987,3295,tintas,othello,,,,0
tintas_paco,1987,0,tintas,paco,,,,0
tintas_patricia,1987,0,tintas,patricia,,,,0
tintas_seibel,1987,8747755,tintas,seibel,,,,0
tintas_seibel2_seibeleto,1987,0,tintas,seibel2,,,,0
tintas_seyvewillard_tinta,1987,0,tintas,seyvewillard,,,,0
tintas_vênus,1987,0,tintas,vênus,,,,0
brancas_rosadas,1987,17527966,brancas_rosadas,rosadas,,,,1
brancas_rosadas_baco,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_bokay,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_brs_bibiana,1987,0,brancas_rosadas,rosadas,,brs,,0
brancas_rosadas_brsem_classificacaolara,1987,0,brancas_rosadas,rosadas,,brsem,,0
brancas_rosadas_brslorena,1987,0,brancas_rosadas,rosadas,,brslorena,,0
brancas_rosadas_couderc13,1987,1977492,brancas_rosadas,rosadas,,,,0
brancas_rosadas_delaware,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_donazilla,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_dutchess,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_goethe,1987,178750,brancas_rosadas,rosadas,,goethe,,0
brancas_rosadas_iac,1987,0,brancas_rosadas,rosadas,,iac,,0
brancas_rosadas_juliana,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_martha,1987,3200,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mistura_de_uvas_americanas,1987,0,brancas_rosadas,rosadas,mistura_americanas,,,0
brancas_rosadas_mosem_classificacaoatoembrapa,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_niagara,1987,12590860,brancas_rosadas,rosadas,,niagara,,0
brancas_rosadas_niagarabranca,1987,0,brancas_rosadas,rosadas,,niagarabranca,,0
brancas_rosadas_niagararosada,1987,0,brancas_rosadas,rosadas,,niagararosada,,0
brancas_rosadas_poloske,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_selecoes,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard,1987,2777664,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard5276,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,1987,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_outras,1987,0,brancas_rosadas,rosadas,,,,0
tintas,1988,359389651,tintas,,,,,1
tintas_bacarina,1988,0,tintas,bacarina,,,,0
tintas_bailey,1988,0,tintas,bailey,,,,0
tintas_bordo,1988,34047360,tintas,bordo,,,,0
tintas_bourdin_s,1988,0,tintas,bourdin,,,,0
tintas_brsem_classificacaoarmen,1988,0,tintas,brsem,,brsem,,0
tintas_brsem_classificacaoora,1988,0,tintas,brsem,,brsem,,0
tintas_brs_magna,1988,0,tintas,brs,,brs,,0
tintas_brs_margot,1988,0,tintas,brs,,brs,,0
tintas_brsmorena,1988,0,tintas,brsmorena,,brsmorena,,0
tintas_brs_nubia,1988,0,tintas,brs,,brs,,0
tintas_brs_rubea,1988,0,tintas,brs,,brs,,0
tintas_brsvioleta,1988,0,tintas,brsvioleta,,brsvioleta,,0
tintas_brs_vitoria,1988,0,tintas,brs,,brs,,0
tintas_champagnon_champanheta,1988,0,tintas,champagnon,,champagnon,,0
tintas_colecoes,1988,0,tintas,colecoes,,,,0
tintas_concord,1988,16295035,tintas,concord,,concord,,0
tintas_concordclone30,1988,0,tintas,concordclone30,,concordclone30,,0
tintas_couderc,1988,6141396,tintas,couderc,,,,0
tintas_cynthiana_1,1988,397685,tintas,cynthiana,,,,0
tintas_herbemont,1988,46197631,tintas,herbemont,,herbemont,,0
tintas_iac138022,1988,0,tintas,iac138022,,iac138022,,0
tintas_isabel,1988,235678802,tintas,isabel,,isabel,,0
tintas_isabelprecoce,1988,0,tintas,isabelprecoce,,isabelprecoce,,0
tintas_jacquez,1988,841551,tintas,jacquez,,,,0
tintas_kyoko,1988,0,tintas,kyoko,,,,0
tintas_laot,1988,8728,tintas,laot,,,,0
tintas_mistura_de_uvas_americanas_tinto,1988,0,tintas,mistura,mistura_americanas_tinto,,,0
tintas_oberlin,1988,460,tintas,oberlin,,,,0
tintas_othello,1988,91992,tintas,othello,,,,0
tintas_paco,1988,0,tintas,paco,,,,0
tintas_patricia,1988,0,tintas,patricia,,,,0
tintas_seibel,1988,19689011,tintas,seibel,,,,0
tintas_seibel2_seibeleto,1988,0,tintas,seibel2,,,,0
tintas_seyvewillard_tinta,1988,0,tintas,seyvewillard,,,,0
tintas_vênus,1988,0,tintas,vênus,,,,0
brancas_rosadas,1988,27423226,brancas_rosadas,rosadas,,,,1
brancas_rosadas_baco,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_bokay,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_brs_bibiana,1988,0,brancas_rosadas,rosadas,,brs,,0
brancas_rosadas_brsem_classificacaolara,1988,0,brancas_rosadas,rosadas,,brsem,,0
brancas_rosadas_brslorena,1988,0,brancas_rosadas,rosadas,,brslorena,,0
brancas_rosadas_couderc13,1988,2218296,brancas_rosadas,rosadas,,,,0
brancas_rosadas_delaware,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_donazilla,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_dutchess,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_goethe,1988,433377,brancas_rosadas,rosadas,,goethe,,0
brancas_rosadas_iac,1988,0,brancas_rosadas,rosadas,,iac,,0
brancas_rosadas_juliana,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_martha,1988,5482,brancas_rosadas,rosadas,,,,0
brancas_rosadas_mistura_de_uvas_americanas,1988,0,brancas_rosadas,rosadas,mistura_americanas,,,0
brancas_rosadas_mosem_classificacaoatoembrapa,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_niagara,1988,18884834,brancas_rosadas,rosadas,,niagara,,0
brancas_rosadas_niagarabranca,1988,0,brancas_rosadas,rosadas,,niagarabranca,,0
brancas_rosadas_niagararosada,1988,0,brancas_rosadas,rosadas,,niagararosada,,0
brancas_rosadas_poloske,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_selecoes,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard,1988,5881237,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard5276,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_seyvevillard12375,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_tardiadecaxias,1988,0,brancas_rosadas,rosadas,,,,0
brancas_rosadas_outras,1988,0,brancas_rosadas,rosadas,,,,0
tintas,1989,254480942,tintas,,,,,1
tintas_bacarina,1989,0,tintas,bacarina,,,,0
tintas_bailey,1989,0,tintas,bailey,,,,0
tintas_bordo,1989,32102192,tintas,bordo,,,,0
tintas_bourdin_s,1989,0,tintas,bourdin,,,,0
tintas_brsem_classificacaoarmen,1989,0,tintas,brsem,,brsem,,0
tintas_brsem_classificacaoora,1989,0,tintas,brsem,,brsem,,0
tintas_brs_magna,1989,0,tintas,brs,,brs,,0
